Company,Date of Tweet,Number of Retweets,Number of Favorites,Number of Followers,Tweet
FreeStyleDiabet,Fri Nov 18 20:46:04 +0000 2016,1,344,15662,
FreeStyleDiabet,Fri Nov 18 19:30:39 +0000 2016,5,344,15662,
FreeStyleDiabet,Thu Nov 17 23:17:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 17 23:16:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 17 20:30:11 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Nov 17 19:17:42 +0000 2016,2,344,15662,
FreeStyleDiabet,Thu Nov 17 18:16:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 17 16:00:47 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Nov 16 21:27:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 21:27:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 21:26:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 19:00:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 19:00:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 18:59:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 18:37:34 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 00:38:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 00:38:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 16 00:37:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 15 19:44:45 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Nov 15 19:10:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 15 19:10:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 15 18:14:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 15 18:13:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 15 18:12:06 +0000 2016,8,344,15662,
FreeStyleDiabet,Tue Nov 15 03:04:04 +0000 2016,2,344,15662,
FreeStyleDiabet,Mon Nov 14 23:22:00 +0000 2016,2,344,15662,
FreeStyleDiabet,Mon Nov 14 21:21:01 +0000 2016,5,344,15662,
FreeStyleDiabet,Mon Nov 14 21:07:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 21:07:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 21:06:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 21:06:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 21:02:12 +0000 2016,3,344,15662,
FreeStyleDiabet,Mon Nov 14 20:30:16 +0000 2016,3,344,15662,
FreeStyleDiabet,Mon Nov 14 20:00:22 +0000 2016,3,344,15662,
FreeStyleDiabet,Mon Nov 14 19:50:09 +0000 2016,16,344,15662,
FreeStyleDiabet,Mon Nov 14 19:45:06 +0000 2016,16,344,15662,
FreeStyleDiabet,Mon Nov 14 19:08:06 +0000 2016,2,344,15662,
FreeStyleDiabet,Mon Nov 14 06:43:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:42:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:42:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:42:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:41:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:41:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:41:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:41:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:40:08 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:40:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:40:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 14 06:40:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 11 23:53:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 11 23:52:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 11 18:54:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 11 18:54:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 11 18:54:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 23:45:08 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 23:43:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 23:43:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 19:43:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 19:17:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 18:16:51 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 10 18:00:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 09 18:55:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 09 18:55:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 09 18:53:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 09 18:53:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:58:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:57:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:57:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:57:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:57:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:56:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:56:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 23:25:49 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Nov 08 20:17:41 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Nov 08 00:25:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 08 00:16:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 07 22:40:13 +0000 2016,1,344,15662,
FreeStyleDiabet,Mon Nov 07 17:30:17 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 07 17:30:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 07 17:29:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 07 17:29:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Nov 07 17:28:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 04 19:14:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Nov 04 19:13:05 +0000 2016,1,344,15662,
FreeStyleDiabet,Fri Nov 04 19:13:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 23:21:06 +0000 2016,2,344,15662,
FreeStyleDiabet,Thu Nov 03 23:20:10 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Nov 03 23:20:09 +0000 2016,4,344,15662,
FreeStyleDiabet,Thu Nov 03 23:20:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 23:19:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 23:18:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 18:23:41 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Nov 03 14:17:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 14:17:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 14:16:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Nov 03 14:16:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 02 19:45:33 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Nov 02 16:55:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Nov 02 16:54:32 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 01 23:46:27 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Nov 01 17:35:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 01 17:35:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 01 17:35:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 01 17:34:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Nov 01 04:58:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 20:38:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 20:37:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 20:00:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 17:26:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 17:26:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 17:26:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 17:25:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 17:24:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 31 17:23:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 30 18:29:10 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 30 01:28:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 30 01:28:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 29 20:15:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 29 20:15:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 29 20:14:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 29 19:01:07 +0000 2016,1,344,15662,
FreeStyleDiabet,Fri Oct 28 19:52:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 28 19:51:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 28 19:15:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 28 19:14:56 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 27 18:24:41 +0000 2016,2,344,15662,
FreeStyleDiabet,Thu Oct 27 17:57:10 +0000 2016,2,344,15662,
FreeStyleDiabet,Thu Oct 27 17:18:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 27 15:53:05 +0000 2016,2,344,15662,
FreeStyleDiabet,Wed Oct 26 21:10:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 26 17:14:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 26 15:14:04 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Oct 26 15:14:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 26 14:54:48 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Oct 26 04:19:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 26 04:18:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 26 04:17:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 25 18:51:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 25 17:20:46 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 25 17:04:27 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 25 17:03:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 25 17:02:40 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 25 17:02:36 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 24 17:32:45 +0000 2016,2,344,15662,
FreeStyleDiabet,Mon Oct 24 16:21:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 24 14:15:16 +0000 2016,3,344,15662,
FreeStyleDiabet,Mon Oct 24 04:29:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 23:49:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 16:33:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 16:33:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 15:32:20 +0000 2016,2,344,15662,
FreeStyleDiabet,Sun Oct 23 04:41:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 04:41:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 04:41:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 23 04:41:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 22 20:08:40 +0000 2016,5,344,15662,
FreeStyleDiabet,Fri Oct 21 22:02:21 +0000 2016,3,344,15662,
FreeStyleDiabet,Fri Oct 21 18:45:08 +0000 2016,4,344,15662,
FreeStyleDiabet,Fri Oct 21 18:32:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 21 17:32:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 21 17:32:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 21 17:31:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 21 17:30:07 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 21 17:30:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 21 15:01:56 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Oct 20 20:52:02 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 20 18:30:09 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Oct 20 17:46:15 +0000 2016,2,344,15662,
FreeStyleDiabet,Thu Oct 20 16:47:07 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Oct 20 16:47:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 20 01:51:50 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Oct 19 21:46:05 +0000 2016,8,344,15662,
FreeStyleDiabet,Wed Oct 19 21:41:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 19 21:40:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 19 20:49:12 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Oct 19 17:30:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 19 16:35:52 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Oct 19 15:49:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 19 00:12:03 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 19 00:10:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 18 18:02:28 +0000 2016,2,344,15662,
FreeStyleDiabet,Tue Oct 18 16:23:16 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Oct 18 15:43:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 18 14:00:19 +0000 2016,2,344,15662,
FreeStyleDiabet,Tue Oct 18 00:56:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 18 00:55:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 18 00:55:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 18 00:54:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 17 18:29:05 +0000 2016,2,344,15662,
FreeStyleDiabet,Mon Oct 17 17:21:48 +0000 2016,6,344,15662,
FreeStyleDiabet,Mon Oct 17 15:30:14 +0000 2016,1,344,15662,
FreeStyleDiabet,Mon Oct 17 04:38:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 17 04:37:27 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 17 04:35:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 17 04:35:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 17 04:34:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 16 21:57:47 +0000 2016,11,344,15662,
FreeStyleDiabet,Sun Oct 16 15:49:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 15 18:28:25 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 14 20:10:17 +0000 2016,2,344,15662,
FreeStyleDiabet,Fri Oct 14 18:30:12 +0000 2016,3,344,15662,
FreeStyleDiabet,Fri Oct 14 16:40:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 14 15:10:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 14 14:30:16 +0000 2016,7,344,15662,
FreeStyleDiabet,Fri Oct 14 00:19:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 13 21:58:13 +0000 2016,8,344,15662,
FreeStyleDiabet,Thu Oct 13 16:51:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 13 16:50:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 13 15:00:17 +0000 2016,2,344,15662,
FreeStyleDiabet,Wed Oct 12 22:37:34 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 12 21:29:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 12 18:13:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 12 15:00:40 +0000 2016,3,344,15662,
FreeStyleDiabet,Tue Oct 11 20:49:28 +0000 2016,2,344,15662,
FreeStyleDiabet,Tue Oct 11 17:46:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 11 17:30:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 11 16:51:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 11 14:14:54 +0000 2016,1,344,15662,
FreeStyleDiabet,Mon Oct 10 23:25:22 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 10 20:37:05 +0000 2016,2,344,15662,
FreeStyleDiabet,Mon Oct 10 17:40:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 10 17:30:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 10 17:18:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 10 17:01:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 10 15:02:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 10 06:02:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 09 18:08:56 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 09 18:08:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 09 18:06:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 09 18:04:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 09 18:02:57 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 09 17:48:09 +0000 2016,3,344,15662,
FreeStyleDiabet,Sat Oct 08 19:17:52 +0000 2016,3,344,15662,
FreeStyleDiabet,Fri Oct 07 19:54:04 +0000 2016,1,344,15662,
FreeStyleDiabet,Fri Oct 07 17:56:11 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 07 15:30:23 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Oct 07 14:27:02 +0000 2016,6,344,15662,
FreeStyleDiabet,Fri Oct 07 00:13:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 06 23:16:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 06 21:44:04 +0000 2016,6,344,15662,
FreeStyleDiabet,Thu Oct 06 21:36:12 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 06 19:27:27 +0000 2016,5,344,15662,
FreeStyleDiabet,Thu Oct 06 03:41:29 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Oct 06 02:54:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Oct 06 02:45:48 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 05 22:47:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 05 20:02:22 +0000 2016,5,344,15662,
FreeStyleDiabet,Wed Oct 05 17:33:18 +0000 2016,2,344,15662,
FreeStyleDiabet,Wed Oct 05 15:21:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 05 15:16:14 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Oct 05 14:32:04 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Oct 04 22:23:39 +0000 2016,3,344,15662,
FreeStyleDiabet,Tue Oct 04 21:25:04 +0000 2016,1,344,15662,
FreeStyleDiabet,Tue Oct 04 21:23:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 04 20:52:46 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 04 19:00:45 +0000 2016,0,344,15662,
FreeStyleDiabet,Tue Oct 04 16:49:06 +0000 2016,1,344,15662,
FreeStyleDiabet,Mon Oct 03 23:49:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 03 23:49:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 03 21:18:44 +0000 2016,1,344,15662,
FreeStyleDiabet,Mon Oct 03 21:05:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 03 17:41:09 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 03 17:28:12 +0000 2016,0,344,15662,
FreeStyleDiabet,Mon Oct 03 17:00:29 +0000 2016,4,344,15662,
FreeStyleDiabet,Mon Oct 03 05:14:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Sun Oct 02 16:46:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 01 23:14:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Sat Oct 01 10:03:38 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 21:19:01 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 19:21:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 19:19:49 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 17:13:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 16:42:19 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 15:42:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 15:41:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 15:40:06 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 15:39:05 +0000 2016,0,344,15662,
FreeStyleDiabet,Fri Sep 30 11:00:10 +0000 2016,6,344,15662,
FreeStyleDiabet,Fri Sep 30 01:40:15 +0000 2016,0,344,15662,
FreeStyleDiabet,Thu Sep 29 23:19:36 +0000 2016,3,344,15662,
FreeStyleDiabet,Thu Sep 29 15:00:10 +0000 2016,1,344,15662,
FreeStyleDiabet,Thu Sep 29 13:40:02 +0000 2016,2,344,15662,
FreeStyleDiabet,Thu Sep 29 13:00:13 +0000 2016,4,344,15662,
FreeStyleDiabet,Thu Sep 29 02:55:04 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Sep 28 23:01:04 +0000 2016,2,344,15662,
FreeStyleDiabet,Wed Sep 28 16:59:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Sep 28 16:58:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Sep 28 16:46:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Sep 28 16:35:04 +0000 2016,0,344,15662,
FreeStyleDiabet,Wed Sep 28 07:10:43 +0000 2016,1,344,15662,
FreeStyleDiabet,Wed Sep 28 06:06:04 +0000 2016,0,344,15662,
